"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.469000179E1,-3.089977776E0,6.216077896E0,4.915619713E-1,6.959110593E0
6.469992579E1,-1.791093663E0,2.897583039E0,1.038189511E0,3.561157317E0
6.470984879E1,-8.119244850E-1,-2.142209315E-1,1.668811719E0,1.868166088E0
6.471977279E1,-3.721138805E-1,-2.369051462E0,2.135217215E0,3.210922939E0
6.472969679E1,-4.032795399E-2,-3.826090479E0,2.219018340E0,4.423193088E0
6.473962079E1,4.832960549E-1,-5.235737228E0,2.179306244E0,5.691739199E0
6.474954479E1,1.411958446E0,-6.670178511E0,1.629812399E0,7.010078208E0
6.475946879E1,2.265887867E0,-7.672864314E0,7.351767097E-1,8.034150820E0
6.476939279E1,2.831788999E0,-8.182543883E0,1.988063554E-1,8.660980158E0
6.477931679E1,3.587913505E0,-9.127060999E0,5.879024506E-2,9.807131186E0
6.478924079E1,4.291819159E0,-1.006256346E1,1.901211937E-1,1.094125410E1
6.479916479E1,4.949799027E0,-1.066873028E1,4.401421416E-1,1.176928380E1
6.480908879E1,5.573134435E0,-1.107314827E1,4.935570413E-1,1.240637089E1
6.481901279E1,6.217040348E0,-1.124892025E1,2.449296311E-2,1.285264165E1
6.482893679E1,6.628396062E0,-1.067161880E1,-7.412081127E-1,1.258445357E1
6.483886079E1,6.745053862E0,-9.339623660E0,-1.194494430E0,1.158236326E1
6.484878479E1,6.097062500E0,-7.400991590E0,-1.186816451E0,9.662162332E0
6.485870879E1,5.101328452E0,-6.004761862E0,-1.103035206E0,7.955966544E0
6.486863279E1,4.542226169E0,-5.649922995E0,-1.046717822E0,7.324552315E0
6.487855679E1,4.376322535E0,-5.817617047E0,-1.109425116E0,7.363945350E0
6.488848079E1,4.346224285E0,-6.197883115E0,-1.222280618E0,7.667945654E0
6.489840479E1,4.251287722E0,-6.814249227E0,-1.379395448E0,8.149243623E0
6.490832879E1,3.950285339E0,-7.618090521E0,-1.709391542E0,8.749975823E0
6.491825279E1,3.403121025E0,-8.268452929E0,-2.250300505E0,9.220216859E0
6.492817679E1,2.855100386E0,-8.562005374E0,-2.707674830E0,9.422899619E0
6.493810079E1,2.426405631E0,-8.409119981E0,-3.257630605E0,9.338784733E0
6.494802479E1,1.919775385E0,-8.113521595E0,-3.860782594E0,9.188058143E0
6.495794879E1,1.203464862E0,-7.983738551E0,-4.210389372E0,9.105810649E0
6.496787279E1,3.918388778E-1,-7.613914440E0,-4.053656218E0,8.634660360E0
6.497779679E1,-3.030506623E-1,-7.205985194E0,-3.253194615E0,7.912100702E0
6.498772079E1,-6.750902832E-1,-6.014440758E0,-2.622282970E0,6.595878447E0
6.499764479E1,-6.713047957E-1,-3.748484479E0,-1.911574957E0,4.260974634E0
6.500756879E1,-2.977343738E-1,-9.002899468E-1,-1.153715875E0,1.493394812E0
6.501749279E1,-4.490512517E-1,3.491557823E0,1.172819605E0,3.710542936E0
6.502741679E1,-2.255526893E0,1.234598888E1,1.013237220E1,1.612996620E1
6.503734079E1,-5.397044367E0,2.011243379E1,2.126389323E1,2.976224514E1
6.504726479E1,-6.832080896E0,1.920150776E1,1.619862689E1,2.603403047E1
6.505718879E1,-6.612458307E0,1.500054293E1,1.363831184E0,1.644995223E1
6.506711279E1,-7.335971721E0,1.491103375E1,-1.191737102E0,1.666060161E1
6.507703679E1,-9.263040923E0,1.686417920E1,5.658934724E0,2.005562289E1
6.508696079E1,-8.258707960E0,1.281308786E1,6.494243978E0,1.656975203E1
6.509688479E1,-4.628418221E0,7.984506875E0,2.274840246E0,9.505235579E0
6.510680879E1,-1.749178775E0,7.044683318E0,3.270279594E0,7.961276158E0
6.511673279E1,-1.014261243E0,8.301228912E0,5.645217741E0,1.008997575E1
6.512665679E1,-1.948814412E0,1.019716520E1,4.275357201E0,1.122758812E1
6.513657979E1,-3.294660437E0,1.101986961E1,1.256428942E0,1.157026047E1
6.514650379E1,-3.841810718E0,1.059729718E1,2.066134116E-1,1.127408117E1
6.515642779E1,-3.723829694E0,9.784130749E0,4.197698575E-1,1.047722906E1
6.516635179E1,-3.611359085E0,8.901820405E0,4.223233366E-1,9.615751555E0
6.517627579E1,-3.573701847E0,7.554827741E0,4.162647441E-1,8.367798003E0
6.518619979E1,-3.320177979E0,5.598634728E0,5.484261435E-1,6.532156142E0
6.519612379E1,-2.677634760E0,3.193027643E0,1.275374798E0,4.357950701E0
6.520604779E1,-1.847611388E0,5.831024712E-1,2.529306978E0,3.186074406E0
6.521597179E1,-5.409422922E-1,-1.793035816E0,3.338016372E0,3.827525219E0
6.522589579E1,6.425379565E-1,-3.459941928E0,3.427299262E0,4.912273750E0
6.523581979E1,1.606070511E0,-4.844528680E0,2.391160369E0,5.636183862E0
6.524574379E1,2.044275177E0,-5.695647637E0,1.047675449E0,6.141423845E0
6.525566779E1,2.423658609E0,-6.187232997E0,-1.768918683E-1,6.647350144E0
6.526559179E1,2.875927291E0,-6.623849267E0,-1.098395952E0,7.304300827E0
6.527551579E1,3.545186438E0,-7.566387686E0,-1.310002009E0,8.457817376E0
6.528543979E1,4.222448085E0,-8.316547447E0,-1.178712795E0,9.401244233E0
6.529536379E1,4.842793519E0,-9.205302592E0,-7.625207752E-1,1.042936637E1
6.530528779E1,5.269456952E0,-9.913762350E0,-7.605105025E-1,1.125292125E1
6.531521179E1,5.594142312E0,-1.030139533E1,-1.208072688E0,1.178442249E1
6.532513579E1,5.898054854E0,-1.033091675E1,-1.816934556E0,1.203395791E1
6.533505979E1,5.959748826E0,-9.427400892E0,-2.346598154E0,1.139741271E1
6.534498379E1,5.618418782E0,-7.814585034E0,-2.781602347E0,1.001856679E1
6.535490779E1,4.941947971E0,-6.339617869E0,-2.973398622E0,8.570571966E0
6.536483179E1,4.291163979E0,-5.537959340E0,-2.790664362E0,7.541279038E0
6.537475579E1,3.756785478E0,-5.277348939E0,-2.392715144E0,6.905717537E0
6.538467979E1,3.442498222E0,-5.382219921E0,-1.878407065E0,6.659391743E0
6.539460379E1,3.357957716E0,-5.764590987E0,-1.570559785E0,6.853688591E0
6.540452779E1,3.394923229E0,-6.553882070E0,-1.522708950E0,7.536412705E0
6.541445179E1,3.458987955E0,-7.415350013E0,-1.586876441E0,8.334877943E0
6.542437579E1,3.415790772E0,-7.962786223E0,-1.788783136E0,8.847221944E0
6.543429979E1,3.224082790E0,-8.293361483E0,-2.026560161E0,9.125869855E0
6.544422379E1,2.966229643E0,-8.323698007E0,-2.066072136E0,9.074751836E0
6.545414779E1,2.529129223E0,-8.166632439E0,-1.740113252E0,8.724584469E0
6.546407179E1,1.797557760E0,-7.738380026E0,-1.449561598E0,8.075578503E0
6.547399579E1,1.088200454E0,-6.169994236E0,-1.238558681E0,6.386472947E0
6.548391979E1,7.046906430E-1,-3.561287624E0,-8.478576717E-1,3.728031796E0
6.549384379E1,1.604534447E-2,-3.436513889E-1,2.323674729E-1,4.151486151E-1
6.550376779E1,-1.280586129E0,4.010569548E0,4.205538230E0,5.950724387E0
6.551369179E1,-3.781623866E0,8.765270963E0,1.196285826E1,1.530492182E1
6.552361579E1,-6.649226768E0,1.098447875E1,1.483522577E1,1.962026793E1
6.553353979E1,-6.876257780E0,1.036157370E1,9.742668727E0,1.579761768E1
6.554346379E1,-7.351997770E0,9.455944076E0,4.373828405E0,1.275135775E1
6.555338779E1,-8.247970133E0,7.928285311E0,-1.029858398E-1,1.144103690E1
6.556331179E1,-9.031899319E0,6.977873032E0,-2.816074022E0,1.175568757E1
6.557323579E1,-7.978157968E0,7.406037152E0,-1.034753103E0,1.093485733E1
6.558315979E1,-1.774997448E0,9.103149396E0,9.409118403E0,1.321171654E1
6.559308379E1,8.388520825E-1,1.363685529E1,1.511966942E1,2.037822118E1
6.560300779E1,-2.887658267E0,1.622008500E1,3.977825725E0,1.694853461E1
6.561293179E1,-6.242900829E0,1.443448802E1,-3.681172501E0,1.615175798E1
6.562285579E1,-7.106377290E0,1.165129523E1,-4.143391975E0,1.426257255E1
6.563277979E1,-6.818200191E0,9.260590940E0,-2.202669818E0,1.170889204E1
6.564270379E1,-6.088130293E0,7.588377895E0,8.142744809E-2,9.729102732E0
6.565262779E1,-5.461139206E0,6.001908420E0,1.262687217E0,8.212266747E0
6.566255179E1,-4.110090035E0,4.736798995E0,1.202011829E0,6.385525605E0
6.567247579E1,-2.268368840E0,3.337294825E0,6.617422593E-1,4.089124205E0
6.568239979E1,-7.669664133E-1,1.859566020E0,3.132987848E-1,2.035774887E0
6.569232379E1,4.731976211E-1,4.413507611E-1,4.886773936E-1,8.108711846E-1
6.570224779E1,1.728813508E0,-1.175461670E0,1.320605934E0,2.472752781E0
6.571217179E1,2.990479508E0,-2.998007213E0,2.666250231E0,5.003988932E0
6.572209579E1,3.625083378E0,-4.548001757E0,3.498479757E0,6.787113531E0
6.573201979E1,3.434376439E0,-5.819195795E0,2.996381688E0,7.391636114E0
6.574194379E1,3.024561466E0,-6.733392175E0,1.815960263E0,7.601595485E0
6.575186779E1,2.694978186E0,-7.146734188E0,4.181436007E-1,7.649415733E0
6.576179179E1,2.658017643E0,-7.161527644E0,-6.532538563E-1,7.666764414E0
6.577171579E1,3.022496522E0,-7.750373835E0,-9.797682256E-1,8.376379026E0
6.578163979E1,3.325115075E0,-8.279709404E0,-7.856887592E-1,8.956968511E0
6.579156379E1,3.822899069E0,-8.842489293E0,-2.773767078E-1,9.637484735E0
6.580148679E1,4.459857027E0,-9.784020821E0,3.211535688E-1,1.075734762E1
6.581141179E1,5.021689374E0,-1.063050001E1,6.524391930E-1,1.177499773E1
6.582133479E1,5.364898129E0,-1.092584054E1,7.697093421E-1,1.219625253E1
6.583125879E1,5.584891432E0,-1.069734538E1,3.998865469E-1,1.207410948E1
6.584118279E1,5.241789097E0,-9.892113619E0,-5.635704321E-1,1.120927636E1
6.585110679E1,4.278151000E0,-8.881693704E0,-1.786761754E0,1.001896085E1
6.586103079E1,3.365165871E0,-8.114496326E0,-2.536517472E0,9.143484721E0
6.587095479E1,2.837313741E0,-7.796586719E0,-2.917201617E0,8.794724498E0
6.588087879E1,2.439300495E0,-7.451520889E0,-3.038051285E0,8.408632830E0
6.589080279E1,2.135376259E0,-7.179556364E0,-3.037601050E0,8.082875818E0
6.590072679E1,1.867599802E0,-6.854884452E0,-2.993565668E0,7.709656626E0
6.591065079E1,1.600231481E0,-6.293141860E0,-2.626927121E0,7.004649981E0
6.592057479E1,1.531075877E0,-5.608916472E0,-1.203391918E0,5.937363846E0
6.593049879E1,1.670587226E0,-3.618140686E0,-1.710616095E-1,3.988867732E0
6.594042279E1,1.786113005E0,-1.869916177E-1,-1.393287556E0,2.272975087E0
6.595034679E1,1.667279164E0,3.105031140E0,-2.253116963E0,4.183010189E0
6.596027067E1,1.691755317E0,6.611864814E0,-6.217198223E-1,6.853125412E0
6.597019467E1,1.146656239E0,9.847521583E0,2.798912152E0,1.030157323E1
6.598011867E1,-2.494005291E0,1.168725560E1,6.346866077E0,1.353124957E1
6.599004267E1,-6.283645397E0,1.101427149E1,8.291571651E0,1.515085926E1
6.599996667E1,-8.034930339E0,9.620395262E0,5.121839315E0,1.354050769E1
6.600989067E1,-9.523216292E0,9.751457677E0,1.691566159E0,1.373477235E1
6.601981467E1,-1.201634275E1,1.154893972E1,1.413030533E0,1.672624156E1
6.602973867E1,-1.345321764E1,1.326450928E1,3.175344201E0,1.915774209E1
6.603966267E1,-8.731017973E0,1.195195204E1,3.774494063E0,1.527503315E1
6.604958667E1,-4.906441339E0,1.172165828E1,5.711887693E0,1.393183766E1
6.605951067E1,-4.364144247E0,1.392424828E1,6.687015569E0,1.605137447E1
6.606943467E1,-5.138375241E0,1.544458399E1,1.561114778E0,1.635161014E1
6.607935867E1,-5.816100864E0,1.380836816E1,-2.587549632E0,1.520504764E1
6.608928267E1,-6.053279718E0,1.107126079E1,-2.172568351E0,1.280371290E1
6.609920667E1,-5.689247274E0,8.320375035E0,-7.397487938E-2,1.007976426E1
6.610913067E1,-5.029355074E0,5.431431842E0,1.898907988E0,7.642036107E0
6.611905467E1,-4.517991215E0,2.611430245E0,2.919059862E0,5.979358077E0
6.612897867E1,-3.561202839E0,-2.122673768E-1,3.138026978E0,4.751256299E0
6.613890267E1,-2.463468207E0,-2.463581058E0,2.961176187E0,4.572359527E0
6.614882667E1,-9.724059963E-1,-4.585242088E0,2.758269033E0,5.438572100E0
6.615875067E1,4.546081531E-1,-6.268296456E0,2.490730850E0,6.760321679E0
6.616867467E1,1.688568876E0,-7.354694506E0,2.014148714E0,7.810223503E0
6.617859867E1,2.677120789E0,-8.037456921E0,1.436521722E0,8.592513260E0
6.618852267E1,3.308622711E0,-7.889079731E0,8.154941370E-1,8.593578645E0
6.619844667E1,3.557636622E0,-7.474931971E0,1.977561955E-1,8.280730271E0
6.620837067E1,3.966182749E0,-7.528419376E0,-3.028430861E-1,8.514658997E0
6.621829467E1,4.620308425E0,-7.955874229E0,-6.303971634E-1,9.221745240E0
6.622821867E1,5.288605413E0,-8.153262196E0,-9.420630401E-1,9.763837075E0
6.623814267E1,5.801625497E0,-8.075309456E0,-1.251945589E0,1.002181865E1
6.624806667E1,6.322439919E0,-8.076364294E0,-1.444485630E0,1.035796531E1
6.625799067E1,6.599064674E0,-7.918663718E0,-1.348437511E0,1.039572861E1
6.626791467E1,6.628611240E0,-7.580477722E0,-9.844956994E-1,1.011787336E1
6.627783867E1,6.382292603E0,-6.946225562E0,-8.753906753E-1,9.473648572E0
6.628776267E1,5.953088847E0,-6.257927588E0,-1.149872573E0,8.713388059E0
6.629768667E1,5.551766371E0,-5.968298040E0,-1.764458719E0,8.340024334E0
6.630761067E1,5.242567361E0,-6.184803479E0,-2.409618275E0,8.458283918E0
6.631753467E1,4.937277800E0,-6.610090184E0,-2.748551545E0,8.696237112E0
6.632745867E1,4.650638810E0,-7.013763242E0,-2.613656280E0,8.812066460E0
6.633738267E1,4.489601521E0,-7.371162019E0,-2.107364442E0,8.884342194E0
6.634730667E1,4.405580833E0,-7.784640273E0,-1.484343614E0,9.067140818E0
6.635723067E1,4.387325533E0,-8.162756905E0,-7.811600176E-1,9.299969709E0
6.636715467E1,4.357189568E0,-8.532259419E0,9.013921469E-3,9.580429686E0
6.637707867E1,4.076237288E0,-8.378409820E0,1.777097476E-1,9.319068746E0
6.638700267E1,3.575307493E0,-7.474704514E0,-2.549625760E-1,8.289694636E0
6.639692667E1,3.003632235E0,-6.229551635E0,-9.160828377E-1,6.976268913E0
6.640685067E1,2.142965068E0,-4.726647059E0,-1.835341298E0,5.504722462E0
6.641677467E1,6.757194436E-1,-2.748876650E0,-2.337265120E0,3.670930107E0
6.642669867E1,-2.108881940E0,-3.514609301E-1,-1.809175593E0,2.800718506E0
6.643662267E1,-3.760996643E0,1.797185000E0,-1.136777368E0,4.320559276E0
6.644654667E1,-4.322071191E0,3.830888119E0,8.438982296E-1,5.836794273E0
6.645647067E1,-6.856652066E0,7.070168408E0,5.567843875E0,1.131379000E1
6.646639467E1,-1.327249190E1,1.219271933E1,1.578975917E1,2.396117569E1
6.647631867E1,-1.517969343E1,1.353349991E1,1.399474465E1,2.468666827E1
6.648624267E1,-1.288479226E1,1.374104566E1,7.711313850E0,2.035432556E1
6.649616667E1,-1.081255307E1,1.511915487E1,6.002386723E0,1.953276207E1
6.650609067E1,-7.665980971E0,1.701016546E1,6.263431572E0,1.968104591E1
6.651601467E1,-4.561719617E0,1.791521621E1,4.718983113E0,1.907965040E1
6.652593867E1,-2.784040051E0,1.716017812E1,1.409697620E0,1.744161229E1
6.653586267E1,-1.875107335E0,1.558024057E1,-1.428247327E0,1.575753198E1
6.654578667E1,-1.154465195E0,1.430554522E1,-1.434782468E0,1.442359229E1
6.655571067E1,-4.140708688E-1,1.293513094E1,3.516828319E-1,1.294653421E1
6.656563467E1,-6.356569532E-1,1.079881679E1,1.281058291E0,1.089309938E1
6.657555867E1,-2.186351408E0,8.321234576E0,7.776232561E-1,8.638736902E0
6.658548267E1,-4.108756870E0,5.779089743E0,7.114352600E-1,7.126422764E0
6.659540667E1,-5.510344110E0,2.947142869E0,1.708200757E0,6.478232253E0
6.660533067E1,-6.203995795E0,3.044738746E-1,3.141475374E0,6.960685001E0
6.661525467E1,-5.542808436E0,-2.024730567E0,4.292671098E0,7.297210726E0
6.662517867E1,-3.859961937E0,-4.072116755E0,4.840080119E0,7.409980876E0
6.663510267E1,-1.996064592E0,-5.764161801E0,4.627003487E0,7.656304357E0
6.664502667E1,-3.739113146E-1,-7.171150407E0,3.581522498E0,8.024494453E0
6.665495067E1,1.036535334E0,-7.831603355E0,2.175031637E0,8.193850086E0
6.666487467E1,2.342396929E0,-8.270036940E0,4.588147862E-1,8.607603927E0
6.667479867E1,3.379378698E0,-8.447848429E0,-1.071947241E0,9.161627277E0
6.668472267E1,4.175898401E0,-8.439079944E0,-2.118957131E0,9.651226714E0
6.669464667E1,4.681049886E0,-8.424229186E0,-2.716242755E0,1.001288371E1
6.670457067E1,4.869160369E0,-8.493109971E0,-3.419608419E0,1.036992582E1
6.671449467E1,4.877371906E0,-8.451012942E0,-3.959882374E0,1.053038674E1
6.672441867E1,5.126185550E0,-8.586967138E0,-3.901590312E0,1.073481206E1
6.673434267E1,5.496054100E0,-8.444291568E0,-3.586851650E0,1.069477328E1
6.674426667E1,5.727971630E0,-7.800163461E0,-3.287838491E0,1.022066979E1
6.675419067E1,5.821601340E0,-7.220012079E0,-2.851061422E0,9.702997878E0
6.676411467E1,5.867665704E0,-7.011499785E0,-2.389620212E0,9.449916127E0
6.677403867E1,5.879231497E0,-7.150503888E0,-2.065647628E0,9.484828358E0
6.678396267E1,5.800713916E0,-7.540620761E0,-1.919531556E0,9.705351348E0
6.679388667E1,5.626279778E0,-8.026941288E0,-1.898367559E0,9.984518515E0
6.680381067E1,5.288001981E0,-8.309705620E0,-1.868261415E0,1.002519691E1
6.681373467E1,4.893776854E0,-8.336957738E0,-1.694368145E0,9.814519838E0
6.682365867E1,4.532208135E0,-8.374587495E0,-1.444196193E0,9.631216378E0
6.683358267E1,4.217416264E0,-8.372799416E0,-1.127668283E0,9.442563516E0
6.684350667E1,3.927573584E0,-8.248677061E0,-9.071779668E-1,9.180930203E0
6.685343067E1,3.632362869E0,-7.875348129E0,-8.571094286E-1,8.714918516E0
6.686335467E1,3.300748850E0,-7.032255646E0,-5.882638085E-1,7.790610807E0
6.687327867E1,2.911860478E0,-5.632003618E0,4.428260136E-1,6.355666060E0
6.688320267E1,2.334382443E0,-3.544868642E0,1.791632192E0,4.607101148E0
6.689312667E1,9.897462067E-1,-1.336189933E0,2.573946377E0,3.064343493E0
6.690305067E1,-1.650765750E0,-3.497810251E-1,2.649581281E0,3.141282428E0
6.691297467E1,-2.149837885E0,-7.133018374E-2,3.160661550E0,3.823175691E0
6.692289867E1,-1.734216627E0,1.483014103E0,6.426516849E0,6.819600938E0
6.693282267E1,-1.608421676E0,4.364323171E0,9.191927086E0,1.030174066E1
6.694274667E1,-1.407649925E0,8.320422982E0,8.398738834E0,1.190586960E1
6.695267067E1,-1.947320741E0,1.067317533E1,2.283490909E0,1.108706726E1
6.696259504E1,-6.421618636E0,1.450234963E1,1.128762297E0,1.590061115E1
6.697251904E1,-1.252564108E1,1.966693443E1,4.714555309E0,2.378880043E1
6.698244304E1,-1.376161850E1,2.168075994E1,6.671049746E0,2.653187517E1
6.699236704E1,-1.211200319E1,2.007129746E1,4.888234571E0,2.394686702E1
6.700229104E1,-9.323197078E0,1.659849458E1,7.753995600E-1,1.905343199E1
6.701221504E1,-6.431978148E0,1.380108019E1,1.311822832E-3,1.522629827E1
6.702213904E1,-4.520970663E0,1.187872385E1,1.109685464E0,1.275831720E1
6.703206304E1,-4.028500912E0,1.069302078E1,1.776625313E0,1.156399198E1
6.704198704E1,-4.816234004E0,9.870813382E0,1.423123412E0,1.107494230E1
6.705191104E1,-5.123516296E0,8.799605228E0,8.362883708E-1,1.021679253E1
6.706183504E1,-4.101974100E0,7.052412753E0,7.277453372E-1,8.190990809E0
6.707175904E1,-2.305340200E0,4.799429691E0,1.256309659E0,5.470597111E0
6.708168304E1,-8.036500901E-1,2.602491022E0,2.196132338E0,3.498829838E0
6.709160704E1,-3.151859736E-1,1.189648769E0,2.712848446E0,2.978951675E0
6.710153104E1,-8.504073501E-2,1.597552872E-1,2.443979730E0,2.450671459E0
6.711145504E1,3.804403156E-1,-1.109562380E0,1.845069896E0,2.186354598E0
6.712137904E1,8.006089532E-1,-2.498970746E0,1.188137264E0,2.880538082E0
6.713130304E1,1.295021442E0,-3.898479593E0,5.763582927E-1,4.148181838E0
6.714122704E1,1.915762441E0,-5.335173808E0,-2.856060791E-1,5.675896064E0
6.715115104E1,2.457617483E0,-6.663803292E0,-9.578369276E-1,7.166840977E0
6.716107504E1,2.981653136E0,-7.901989213E0,-1.260153326E0,8.539301807E0
6.717099904E1,3.363830075E0,-9.027025080E0,-1.840378967E0,9.807626079E0
6.718092304E1,3.485182311E0,-9.784541223E0,-2.687361018E0,1.072873021E1
6.719084704E1,3.726621155E0,-1.033126524E1,-3.139236767E0,1.142267719E1
6.720077104E1,3.962814461E0,-1.091766145E1,-3.017209470E0,1.200011596E1
6.721069504E1,4.077237454E0,-1.122842693E1,-2.632651545E0,1.223242783E1
6.722061904E1,4.078533782E0,-1.120424986E1,-2.015995557E0,1.209272057E1
6.723054304E1,4.021447416E0,-1.128133955E1,-1.562620436E0,1.207818049E1
6.724046704E1,3.674955157E0,-1.086883720E1,-1.258879656E0,1.154217031E1
6.725039104E1,3.178289736E0,-9.643198818E0,-1.025858318E0,1.020515528E1
6.726031504E1,3.095648991E0,-8.682184367E0,-1.102058648E0,9.283205337E0
6.727023904E1,3.299408084E0,-8.118620952E0,-1.516101450E0,8.893630500E0
6.728016304E1,3.617765295E0,-7.806806483E0,-1.941666483E0,8.820687157E0
6.729008704E1,3.823085595E0,-7.647423663E0,-2.204598522E0,8.829457899E0
6.730001104E1,3.871105853E0,-7.525178849E0,-2.297835445E0,8.768912417E0
6.730993504E1,3.804961565E0,-7.445149763E0,-2.170008294E0,8.638108792E0
6.731985904E1,3.679625036E0,-7.395675302E0,-1.755093526E0,8.444880512E0
6.732978304E1,3.639368710E0,-7.021266389E0,-1.139370900E0,7.990078370E0
6.733970704E1,3.723599313E0,-5.984497166E0,-6.534488609E-1,7.078586977E0
6.734963104E1,3.792402623E0,-4.438789217E0,-1.513844132E-3,5.838250565E0
6.735955504E1,3.425196895E0,-3.065817958E0,-4.501376644E-1,4.618856724E0
6.736947904E1,3.125841089E0,-2.427899594E0,-2.139485682E0,4.499219703E0
6.737940304E1,3.329061069E0,-2.079253514E0,-2.867597055E0,4.860972706E0
6.738932704E1,2.912204879E0,-1.593948063E0,-3.294583839E0,4.677166915E0
6.739925104E1,2.543020161E0,-1.954472762E-1,-3.582758015E0,4.397875188E0
6.740917504E1,7.897606140E-1,2.634637259E0,-1.393503464E0,3.083324054E0
6.741909904E1,-5.953970608E0,1.322049495E1,1.737891544E1,2.263311632E1
6.742902304E1,-1.162918106E1,2.261491345E1,2.370836383E1,3.476720693E1
6.743894704E1,-1.089685355E1,1.712352777E1,7.542170273E0,2.165273546E1
6.744887104E1,-1.114560930E1,1.299526137E1,1.498855965E0,1.718569155E1
6.745879504E1,-1.337561924E1,1.229780081E1,-5.306585017E-1,1.817758766E1
6.746871904E1,-1.685209183E1,1.235427790E1,7.764608297E-1,2.090990370E1
6.747864304E1,-1.174536406E1,7.647318998E0,5.476795126E0,1.504760279E1
6.748856704E1,-4.600574365E0,5.173460873E0,6.904136719E0,9.777376219E0
6.749849104E1,-3.442702290E0,9.119446170E0,2.720229094E0,1.012008616E1
6.750841504E1,-4.431099251E0,1.416481677E1,-1.821851479E0,1.495312066E1
6.751833904E1,-4.337209340E0,1.600355091E1,-2.723865478E0,1.680310893E1
6.752826304E1,-2.275203943E0,1.535512861E1,-1.428454026E0,1.558836132E1
6.753818704E1,-3.681728572E-1,1.291020076E1,1.205087757E0,1.297154853E1
6.754811104E1,3.351197165E-1,8.942955567E0,2.852486096E0,9.392839636E0
6.755803504E1,-2.715818247E-1,5.411126801E0,2.445344470E0,5.944220682E0
6.756795904E1,-1.633499799E0,2.684840283E0,1.391115169E0,3.436843080E0
6.757788304E1,-2.478047655E0,2.900868005E-1,1.099589369E0,2.726530269E0
6.758780704E1,-2.464164026E0,-2.012678286E0,1.279508048E0,3.429303001E0
6.759773104E1,-1.798370231E0,-4.267734185E0,1.487846827E0,4.864296326E0
6.760765504E1,-5.917838323E-1,-6.173231839E0,1.827383384E0,6.465162757E0
6.761757904E1,9.124290588E-1,-7.602839813E0,1.724309836E0,7.849136540E0
6.762750304E1,2.484285172E0,-8.531896307E0,1.174733984E0,8.963533195E0
6.763742704E1,3.764206472E0,-8.959361100E0,6.188103940E-1,9.737675698E0
6.764735104E1,4.748703049E0,-9.145024815E0,2.153272247E-1,1.030669808E1
6.765727504E1,5.465121160E0,-9.202573696E0,-1.506728071E-1,1.070409334E1
6.766719904E1,6.146774358E0,-9.362444174E0,-4.052665700E-1,1.120724930E1
6.767712304E1,6.508961420E0,-9.507020674E0,-7.545135981E-1,1.154639821E1
6.768704704E1,6.687069948E0,-9.505232595E0,-1.357855183E0,1.170085988E1
6.769697104E1,6.771956901E0,-9.158230167E0,-2.043582136E0,1.157189734E1
6.770689504E1,6.643093624E0,-8.560524859E0,-2.660572000E0,1.115759482E1
6.771681904E1,6.295695924E0,-7.851682109E0,-3.276979626E0,1.058410575E1
6.772674304E1,5.868263875E0,-7.190275480E0,-3.634536864E0,9.967268462E0
6.773666704E1,5.392259005E0,-6.782766064E0,-3.571940081E0,9.372359820E0
6.774659104E1,4.910256062E0,-6.673545338E0,-3.133744478E0,8.858170038E0
6.775651504E1,4.366752397E0,-6.787677725E0,-2.332211080E0,8.401208479E0
6.776643904E1,3.987918604E0,-7.092591310E0,-1.699239314E0,8.312385971E0
6.777636304E1,3.851439913E0,-7.516297513E0,-1.446542680E0,8.568594017E0
6.778628704E1,3.785654644E0,-7.938184063E0,-1.186653240E0,8.874350298E0
6.779621104E1,3.659401563E0,-8.158935165E0,-9.035363209E-1,8.987536966E0
6.780613504E1,3.392577326E0,-7.996866719E0,-8.429737848E-1,8.727546221E0
6.781605904E1,2.976695574E0,-7.552942014E0,-1.052316384E0,8.186270175E0
6.782598304E1,2.275953264E0,-7.060008870E0,-1.322482452E0,7.534762660E0
6.783590704E1,9.654443014E-1,-6.112265260E0,-1.128560860E0,6.290112791E0
6.784583104E1,-2.061175677E0,-4.935582692E0,-2.490732604E-1,5.354480290E0
6.785575504E1,-7.670547647E0,-2.678623524E0,1.179890351E0,8.210022316E0
6.786567904E1,-9.725105445E0,2.089803060E0,6.020158750E0,1.162700581E1
6.787560304E1,-9.429478408E0,7.613295804E0,1.718819914E1,2.103120362E1
6.788552704E1,-7.082458670E0,9.757317172E0,1.403018580E1,1.849898842E1
6.789545104E1,-3.420370896E0,8.380074522E0,7.147817677E-1,9.079399707E0
6.790537504E1,-4.810251133E0,1.027239547E1,-4.731411955E0,1.229011326E1
6.791529904E1,-8.310203218E0,1.435255215E1,-7.097059168E0,1.803949777E1
6.792522304E1,-9.697170957E0,1.712984510E1,-4.827250743E-1,1.969009246E1
6.793514704E1,-5.868331702E0,1.976634177E1,2.307838014E1,3.094765280E1
6.794507104E1,-3.358944726E0,2.144562703E1,2.205148277E1,3.094293652E1
6.795499504E1,-4.399284843E0,1.733330248E1,2.570895007E-1,1.788471909E1
6.796491879E1,-4.916504982E0,1.092277192E1,-8.050971590E0,1.443250190E1
