"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.003631133E1,3.794918095E0,5.189401553E0,1.345553080E0,6.568242148E0
1.004627133E1,3.587062150E0,7.215853540E0,2.917291664E0,8.570072802E0
1.005623133E1,3.357292303E0,9.117335325E0,4.524854969E0,1.071781356E1
1.006619133E1,2.989501854E0,1.026143428E1,4.461771113E0,1.158194959E1
1.007615133E1,2.636285297E0,1.093746246E1,3.457723202E0,1.177004397E1
1.008611133E1,2.329338489E0,1.151454756E1,2.896881373E0,1.209969194E1
1.009607133E1,1.969025605E0,1.135743756E1,1.252268940E0,1.159468099E1
1.010603133E1,1.638763171E0,1.096368956E1,-1.056479602E0,1.113571653E1
1.011599133E1,1.353231351E0,1.086724091E1,-1.745814872E0,1.108945579E1
1.012595133E1,9.076865284E-1,9.811606815E0,-1.930062976E0,1.004075028E1
1.013591133E1,5.148705078E-1,7.981355225E0,-2.362721851E0,8.339638926E0
1.014587133E1,3.680583248E-1,6.544237087E0,-2.567593085E0,7.039534092E0
1.015583233E1,3.336346334E-1,3.660230699E0,-2.392365626E0,4.385432034E0
1.016578858E1,-2.820088903E-1,-2.696112546E0,3.507859860E0,4.433241779E0
1.017574858E1,-2.400455980E0,-1.513306890E1,2.264038860E1,2.733787042E1
1.018570858E1,-2.634150479E0,-2.139304419E1,1.811534652E1,2.815611599E1
1.019566858E1,-6.412812437E-1,-2.398456525E1,6.221331035E0,2.478660064E1
1.020562858E1,1.441513636E0,-2.820063694E1,5.337484628E-1,2.824249941E1
1.021558858E1,3.133386920E0,-3.129476361E1,-4.880139978E0,3.182759980E1
1.022554858E1,3.053064304E0,-3.037779156E1,-8.312434516E0,3.164218686E1
1.023550858E1,2.979887277E0,-2.472896725E1,-8.426701974E0,2.629469254E1
1.024546858E1,3.671210892E0,-1.835074724E1,-5.159848555E0,1.941266985E1
1.025542858E1,4.271511779E0,-1.264396065E1,-1.835383106E0,1.347160663E1
1.026538858E1,4.256875614E0,-7.502454815E0,-7.171209463E-1,8.655754195E0
1.027534858E1,3.318898608E0,-3.317196776E0,-1.062352253E0,4.811182259E0
1.028530858E1,2.040355789E0,-3.669554669E-1,-2.065131319E0,2.926170778E0
1.029526858E1,9.977206394E-1,1.857175679E0,-2.875961205E0,3.565908135E0
1.030522958E1,3.136241823E-2,3.620708783E0,-3.299152853E0,4.898461518E0
1.031518958E1,-9.346207041E-1,5.040436133E0,-3.575020394E0,6.249822644E0
1.032514958E1,-1.658024776E0,6.434236928E0,-3.678962839E0,7.594946910E0
1.033510958E1,-2.120602392E0,7.745094384E0,-3.994739966E0,8.968912360E0
1.034506958E1,-2.386842785E0,8.836896431E0,-3.789221738E0,9.906864206E0
1.035502958E1,-2.492209026E0,9.706561586E0,-3.651019580E0,1.066575771E1
1.036498958E1,-2.466412280E0,1.035095048E1,-3.616470721E0,1.123851529E1
1.037494958E1,-2.424179011E0,1.087620118E1,-3.315584698E0,1.162589773E1
1.038490958E1,-2.383436636E0,1.131493531E1,-3.244360349E0,1.200976292E1
1.039486958E1,-2.431375618E0,1.177806520E1,-3.442648203E0,1.250944579E1
1.040482958E1,-2.792626687E0,1.230441050E1,-3.686797523E0,1.314495179E1
1.041478958E1,-3.562185756E0,1.303360390E1,-3.240503526E0,1.389477820E1
1.042474958E1,-1.604668348E1,1.702852221E1,1.827909780E1,2.969161558E1
1.043470958E1,-4.320626344E0,1.562009870E1,-6.868680958E0,1.760210423E1
1.044466958E1,-2.847351948E0,1.432610636E1,-8.689405679E0,1.699560260E1
1.045463058E1,-3.050379847E0,1.082164198E1,-4.849802284E0,1.224472681E1
1.046459058E1,-2.619625118E0,9.559214090E0,-1.864902336E0,1.008557735E1
1.047455058E1,-2.533509372E0,9.685948981E0,-8.207988042E-1,1.004539636E1
1.048451058E1,-2.162234275E0,9.216131051E0,-8.423072022E-1,9.503778723E0
1.049447058E1,-1.804294922E0,8.785936777E0,-9.753284347E-1,9.022163309E0
1.050443058E1,-1.656002224E0,8.384738261E0,-1.326766561E0,8.649074435E0
1.051439058E1,-2.035097826E0,7.978166739E0,-1.175487690E0,8.317123240E0
1.052435058E1,-2.637312360E0,7.339740252E0,-8.570763919E-1,7.846131747E0
1.053431058E1,-2.423852298E0,5.100118078E0,-1.379692926E0,5.812900906E0
1.054427058E1,-2.118722219E0,-3.615652111E0,-2.794297822E0,5.036866521E0
1.055423058E1,-2.000564902E0,-1.034980559E1,6.250775859E-1,1.055989857E1
1.056419058E1,-3.777835162E0,-1.625860880E1,6.117283925E0,1.777738904E1
1.057415058E1,-3.469444238E0,-1.698332440E1,-4.481255205E0,1.790396602E1
1.058411058E1,-5.713828384E0,-1.682791944E1,-4.004459792E0,1.821709104E1
1.059407058E1,-6.306991575E0,-1.712602687E1,-6.227930202E0,1.928382881E1
1.060403158E1,-4.756255605E0,-1.814178178E1,-1.058280544E1,2.153466937E1
1.061399158E1,-4.933885245E0,-1.897350377E1,-9.791957831E0,2.191391127E1
1.062395158E1,-3.906007591E0,-1.542335977E1,-5.868515305E0,1.695807754E1
1.063391158E1,-1.434153892E0,-1.017720514E1,9.395481527E-2,1.027818707E1
1.064387158E1,1.041387646E0,-5.019683779E0,1.082665071E1,1.197906837E1
1.065383158E1,1.506830397E0,-4.304651166E0,8.275008243E0,9.448614762E0
1.066379158E1,5.473812461E-1,-6.864087970E0,-2.514355356E-1,6.890468033E0
1.067375158E1,1.342080126E0,-7.624275706E0,-2.108268567E0,8.023437883E0
1.068371158E1,3.502307636E0,-7.938700372E0,-5.669573586E-2,8.677115695E0
1.069367158E1,6.820308697E0,-8.017946516E0,6.537286502E0,1.239113360E1
1.070363158E1,9.774350111E0,-7.567855337E0,1.088337455E1,1.646991791E1
1.071359158E1,1.112662924E1,-6.749472603E0,9.221954877E0,1.594997525E1
1.072355158E1,1.200867705E1,-5.128185298E0,7.963534666E0,1.529459033E1
1.073351158E1,1.100196427E1,-2.817172714E0,6.958616982E0,1.331923534E1
1.074347258E1,6.753862692E0,-2.301355323E0,5.309524412E0,8.893927539E0
1.075343258E1,4.049315245E0,-2.460059865E0,6.881861751E0,8.355170235E0
1.076339258E1,4.336413534E0,-1.554123847E0,7.137324264E0,8.494773742E0
1.077335258E1,5.454133072E0,-2.195664561E-1,4.213893024E0,6.895844503E0
1.078331258E1,5.727119105E0,1.649911180E0,3.057478659E0,6.698527890E0
1.079327258E1,5.362343481E0,3.737059019E0,2.485810418E0,6.992824261E0
1.080323258E1,4.565494872E0,5.528664606E0,1.710869572E0,7.371360149E0
1.081319258E1,3.820479783E0,7.255357329E0,1.322820275E0,8.305788898E0
1.082315258E1,3.340116984E0,8.824702063E0,1.349610609E0,9.531694328E0
1.083311258E1,3.097070741E0,1.053969860E1,2.665421680E0,1.130405089E1
1.084307258E1,3.119307702E0,1.232213926E1,4.962957602E0,1.364537081E1
1.085303258E1,3.043601462E0,1.300225230E1,4.004306595E0,1.394118166E1
1.086299258E1,2.588499804E0,1.181048450E1,-7.812792277E-1,1.211603370E1
1.087295258E1,2.210101482E0,1.118911493E1,-2.397573595E0,1.165457852E1
1.088291258E1,2.037040710E0,1.100741738E1,-2.588623180E0,1.148972333E1
1.089287258E1,1.798237499E0,9.516763889E0,-2.888454366E0,1.010671171E1
1.090283358E1,1.343008372E0,7.903490193E0,-2.750283490E0,8.475428485E0
1.091279358E1,1.287994843E0,6.880241488E0,-2.094536381E0,7.306417473E0
1.092275358E1,1.542559224E0,4.874583369E0,-5.805448991E-1,5.145685995E0
1.093271358E1,1.912391813E0,-5.159243953E-1,7.430963248E0,7.690424905E0
1.094267358E1,1.988238971E0,-1.095327684E1,1.905217806E1,2.206610198E1
1.095263358E1,2.290669682E0,-1.657030282E1,1.059417243E1,1.980046950E1
1.096259358E1,4.367908392E0,-2.193271646E1,2.727167108E0,2.252909487E1
1.097255358E1,5.776631573E0,-2.988182605E1,1.749755895E0,3.048531853E1
1.098251358E1,6.280861537E0,-3.749482598E1,2.123762519E0,3.807652248E1
1.099247358E1,6.065309780E0,-3.722468228E1,-6.591239492E-1,3.772133876E1
1.100243358E1,6.497498538E0,-2.958623994E1,-4.562056709E0,3.063291437E1
1.101239358E1,7.249609516E0,-2.036614214E1,-4.547635721E0,2.209111981E1
1.102235358E1,6.619839247E0,-1.277787710E1,-2.917993914E0,1.468370196E1
1.103231358E1,4.738223084E0,-7.646123827E0,-2.723758766E0,9.398554644E0
1.104227358E1,2.544619374E0,-4.297457337E0,-2.957547405E0,5.804335791E0
1.105223458E1,8.099384782E-1,-1.668932172E0,-3.038217346E0,3.559789260E0
1.106219458E1,-2.653255963E-1,7.260581231E-1,-3.311262437E0,3.400296604E0
1.107215458E1,-1.049760566E0,3.067752802E0,-3.366030967E0,4.673678312E0
1.108211458E1,-1.737219465E0,5.215959606E0,-3.557689539E0,6.548383078E0
1.109207458E1,-2.214937861E0,7.078663827E0,-4.045913335E0,8.448836963E0
1.110203458E1,-2.582116106E0,8.524082673E0,-4.198673598E0,9.846632368E0
1.111199458E1,-3.009090611E0,9.625972336E0,-3.893576703E0,1.081082371E1
1.112195458E1,-3.443424713E0,1.048250815E1,-3.497273476E0,1.157458737E1
1.113191458E1,-3.905685117E0,1.122047004E1,-3.380447277E0,1.235235799E1
1.114187458E1,-4.274532451E0,1.200737429E1,-4.008014315E0,1.336086987E1
1.115183458E1,-4.462695558E0,1.276327660E1,-4.490584730E0,1.424718331E1
1.116179446E1,-4.835610507E0,1.340325318E1,-4.634237663E0,1.498354042E1
1.117175446E1,-5.325951580E0,1.371599034E1,-4.286544678E0,1.532542386E1
1.118171446E1,-5.626323633E0,1.376700964E1,-3.701762302E0,1.532609266E1
1.119167546E1,-5.807258704E0,1.355342254E1,-2.865622158E0,1.502102882E1
1.120163546E1,-5.896511773E0,1.348441604E1,-2.598317864E0,1.494488484E1
1.121159546E1,-6.732765353E0,1.364000110E1,-5.617518895E0,1.621530998E1
1.122155546E1,-7.955264364E0,1.285029486E1,-6.828061520E0,1.658429176E1
1.123151546E1,-7.513737602E0,1.130204103E1,2.033378014E-1,1.357327265E1
1.124147546E1,-6.901651652E0,1.043841196E1,1.508582223E0,1.260432704E1
1.125143546E1,-6.650348264E0,9.859647539E0,1.959026574E0,1.205311440E1
1.126139546E1,-6.667019845E0,9.005290979E0,1.646260470E0,1.132495443E1
1.127135546E1,-6.537009344E0,7.742278365E0,6.529129636E-1,1.015389880E1
1.128131546E1,-7.045092623E0,3.999049948E0,2.282379938E0,8.416352461E0
1.129127546E1,-8.193015077E0,-3.707591976E0,1.138435814E1,1.450776842E1
1.130123546E1,-6.830063607E0,-6.124531549E0,1.898620275E1,2.108638306E1
1.131119546E1,-6.890561239E0,-4.974610518E0,4.962916671E0,9.841601794E0
1.132115546E1,-6.824733869E0,-4.922114800E0,-1.906629674E0,8.627829577E0
1.133111546E1,-5.797466957E0,-4.737238120E0,-4.017990249E0,8.496840223E0
1.134107646E1,-5.392321571E0,-4.001769488E0,-6.642201923E0,9.445111823E0
1.135103646E1,-5.471340843E0,-3.164613683E0,-9.527125740E0,1.143313060E1
1.136099646E1,-4.834035267E0,-3.264662467E0,-1.151062291E1,1.290427673E1
1.137095646E1,-4.498720546E0,-5.637124609E0,-1.262466367E1,1.453952521E1
1.138091646E1,-4.207996107E0,-9.565409215E0,-1.230060747E1,1.614029829E1
1.139087646E1,-3.190287053E0,-1.361709872E1,-1.076154079E1,1.764692804E1
1.140083646E1,-1.225671857E0,-1.551832791E1,-8.583614929E0,1.777636683E1
1.141079646E1,1.657664149E0,-1.490119640E1,-6.810513441E0,1.646744054E1
1.142075646E1,4.707654718E0,-1.344102736E1,-4.939565231E0,1.507390242E1
1.143071646E1,6.673623691E0,-1.198910525E1,-2.735232757E0,1.399133289E1
1.144067646E1,8.589338769E0,-1.062873766E1,1.341196904E0,1.373119128E1
1.145063646E1,1.111227082E1,-8.573751846E0,2.196859732E1,2.606935081E1
1.146059646E1,1.228921008E1,-6.771421881E0,2.108329846E1,2.532552690E1
1.147055646E1,1.206271351E1,-7.044175780E0,-4.717669244E0,1.474401142E1
1.148051646E1,1.424103990E1,-5.484646767E0,-2.064214475E0,1.539966068E1
1.149047746E1,1.645311058E1,-2.103073316E0,2.329510134E1,2.859701928E1
1.150043746E1,1.225493604E1,-2.572609411E0,1.352390580E1,1.843089267E1
1.151039746E1,8.538463899E0,-3.414300317E0,1.909934375E0,9.392053116E0
1.152035746E1,8.039153198E0,-3.010036690E0,3.275609039E0,9.187922485E0
1.153031746E1,8.152108541E0,-4.089612794E-1,1.072101608E-1,8.163064192E0
1.154027746E1,6.716156922E0,1.802854460E0,1.763652388E0,7.174086545E0
1.155023746E1,5.143927757E0,4.153570223E0,4.120971411E0,7.790670301E0
1.156019746E1,4.173025664E0,6.603329633E0,4.243844801E0,8.889787632E0
1.157015746E1,3.772020691E0,1.038265291E1,8.307590683E0,1.382185532E1
1.158011746E1,3.043801437E0,1.288728786E1,9.224043503E0,1.613784044E1
1.159007746E1,1.484499296E0,1.137477923E1,2.275177338E0,1.169468993E1
1.160003746E1,6.362124386E-1,1.065111612E1,3.618039237E-1,1.067623262E1
1.160999746E1,2.816448829E-1,1.073942896E1,4.574417138E-1,1.075285595E1
1.161995746E1,2.221889323E-1,1.094247352E1,5.258319175E-1,1.095735342E1
1.162991746E1,1.345452818E-1,1.097825965E1,-4.222128242E-2,1.097916527E1
1.163987846E1,-1.637953112E-2,1.085596865E1,-6.374574570E-1,1.087468048E1
1.164983846E1,-2.841080407E-1,1.066081899E1,-6.944549458E-1,1.068719078E1
1.165979846E1,-7.645029813E-1,1.005803187E1,-6.301554541E-1,1.010670895E1
1.166975846E1,-1.211369494E0,8.664258558E0,-8.386227985E-1,8.788633603E0
1.167971846E1,-1.091142042E0,7.272095568E0,-1.085448901E0,7.433179954E0
1.168967846E1,-9.291176701E-1,5.405209419E0,-6.467850816E-1,5.522488519E0
1.169963846E1,-5.375307342E-1,1.785577108E0,1.301087344E0,2.273775093E0
1.170959846E1,-3.198967829E-2,-4.324430543E0,5.967473583E0,7.369699032E0
1.171955846E1,1.353336601E0,-1.357474383E1,1.873197166E1,2.317308681E1
1.172951846E1,4.228300563E0,-2.134845332E1,1.540187710E1,2.666182295E1
1.173947846E1,8.526433253E0,-2.854703535E1,3.607177742E0,3.001074845E1
1.174943846E1,1.265613456E1,-3.503895565E1,-1.151727383E0,3.727241112E1
1.175939846E1,1.384030566E1,-3.662330317E1,-5.522916209E0,3.953887959E1
1.176935846E1,1.074483296E1,-3.147296102E1,-8.085177802E0,3.422526567E1
1.177931846E1,7.698482720E0,-2.225426421E1,-5.305216184E0,2.413843885E1
1.178927946E1,5.701517072E0,-1.384891042E1,-1.826111907E0,1.508755452E1
1.179923946E1,3.714506893E0,-8.401036205E0,-1.691142821E0,9.339964391E0
1.180919946E1,1.906232064E0,-5.024918207E0,-2.116307319E0,5.776009032E0
1.181915946E1,4.295221362E-1,-2.653562942E0,-2.274611620E0,3.521326962E0
1.182911946E1,-5.993094912E-1,-5.638534373E-1,-2.499283865E0,2.631258711E0
1.183907946E1,-1.138580649E0,1.376833929E0,-2.985752911E0,3.479476686E0
1.184903946E1,-1.667105210E0,3.212822807E0,-3.161365555E0,4.805798824E0
1.185899946E1,-2.251749299E0,4.938402804E0,-3.306325632E0,6.355311664E0
1.186895946E1,-2.765036308E0,6.511817200E0,-3.691464770E0,7.979730646E0
1.187891946E1,-3.131330747E0,7.963456898E0,-3.762024584E0,9.347443874E0
1.188887946E1,-3.539464938E0,9.269350069E0,-3.760118391E0,1.061070936E1
1.189883946E1,-3.921878981E0,1.027854207E1,-3.677922911E0,1.159985684E1
1.190879946E1,-4.159093503E0,1.107258460E1,-3.696452153E0,1.239209211E1
1.191875946E1,-4.186111148E0,1.174116225E1,-3.932523252E0,1.307069840E1
1.192872046E1,-4.406842369E0,1.231745564E1,-4.270429752E0,1.376141502E1
1.193868046E1,-4.840176305E0,1.260343828E1,-4.197285762E0,1.413828741E1
1.194864046E1,-5.408832353E0,1.281997588E1,-3.593684707E0,1.437086701E1
1.195860046E1,-6.330399148E0,1.303096447E1,-3.488996158E0,1.490144565E1
1.196856046E1,-8.003631363E0,1.369398025E1,-6.420743893E0,1.711166743E1
1.197852046E1,-9.110633832E0,1.314773571E1,-5.541758861E0,1.692860580E1
1.198848046E1,-9.390206169E0,1.203607710E1,-2.517015839E0,1.547186132E1
1.199844046E1,-9.429825148E0,1.146250267E1,-9.178362715E-1,1.487121357E1
1.200840046E1,-9.103483272E0,1.082629286E1,1.909840965E-1,1.414632460E1
1.201836046E1,-8.232434081E0,1.018438202E1,1.027336494E0,1.313582994E1
1.202832046E1,-7.233681116E0,9.306324352E0,2.855517877E0,1.212797583E1
1.203828046E1,-7.123009111E0,7.916199701E0,4.603317294E0,1.160146571E1
1.204824046E1,-7.002709081E0,5.945053604E0,5.277447757E0,1.059401018E1
1.205820046E1,-6.724479264E0,4.643446442E0,4.471068479E0,9.315077540E0
1.206816146E1,-7.113286361E0,-1.768426055E-1,8.699045398E0,1.123848330E1
1.207812146E1,-7.360897817E0,-5.246123053E0,1.069131573E1,1.400031628E1
1.208808146E1,-8.295953554E0,-7.044316113E0,7.497566543E0,1.321585180E1
1.209804146E1,-8.771781253E0,-8.359582955E0,4.679117089E0,1.298926134E1
1.210800146E1,-7.270956531E0,-5.886881994E0,-2.982580797E0,9.819265588E0
1.211796146E1,-6.470893707E0,-4.592589115E0,-6.114556784E0,1.001759177E1
1.212792146E1,-6.166922693E0,-4.113322669E0,-8.643361779E0,1.138674939E1
1.213788146E1,-5.618971928E0,-4.698531892E0,-1.158586956E1,1.370698439E1
1.214784146E1,-4.783551284E0,-7.517293879E0,-1.462836999E1,1.712837642E1
1.215780146E1,-3.427589868E0,-1.237082084E1,-1.578566027E1,2.034631787E1
1.216776204E1,-1.391246147E0,-1.647162520E1,-1.359254860E1,2.140110699E1
1.217772204E1,1.433313062E0,-1.779897122E1,-1.051186468E1,2.072093294E1
1.218768204E1,4.033286566E0,-1.690274275E1,-7.286834060E0,1.884324982E1
1.219764204E1,6.387586672E0,-1.495092813E1,-3.810412924E0,1.669882518E1
1.220760304E1,8.809307513E0,-1.296498917E1,-2.226941317E-1,1.567623793E1
1.221756304E1,1.217232892E1,-1.023845356E1,1.289120198E1,2.047375420E1
1.222752304E1,1.573582211E1,-4.744211510E0,3.663625826E1,4.015394202E1
1.223748304E1,1.305981346E1,-4.296470327E0,5.035528564E0,1.464154817E1
1.224744304E1,1.350533036E1,-5.002460806E0,-1.903673322E0,1.452730307E1
1.225740304E1,1.383973614E1,-4.517457072E0,1.923769033E0,1.468491069E1
1.226736304E1,1.150239471E1,-4.018695424E0,3.050835053E0,1.256035794E1
1.227732304E1,7.571781158E0,-3.659027926E0,5.243946719E0,9.910566707E0
1.228728304E1,5.221204559E0,-3.188456290E0,2.840728222E1,2.905857728E1
1.229724304E1,7.580698746E0,-1.530448471E0,4.613490572E0,9.005196348E0
1.230720304E1,8.839630004E0,8.114034981E-1,-1.129895370E1,1.436884787E1
1.231716304E1,6.827915924E0,3.440474208E0,-1.651875990E0,7.822147591E0
1.232712304E1,5.107499018E0,6.173321886E0,4.653283213E0,9.265500202E0
1.233708304E1,3.915762501E0,7.967600235E0,4.165414928E0,9.806453538E0
1.234704404E1,2.865561347E0,9.599934685E0,4.045121330E0,1.080431369E1
1.235700404E1,1.918634885E0,1.137202285E1,5.622023005E0,1.283008988E1
1.236696404E1,9.843592400E-1,1.212921623E1,4.748988977E0,1.306291490E1
1.237692404E1,3.797719789E-1,1.182565335E1,2.210415916E0,1.203645473E1
1.238688404E1,1.570921728E-1,1.160233766E1,6.630344939E-1,1.162232902E1
1.239684404E1,1.996947302E-1,1.152246703E1,-2.149975879E-1,1.152620269E1
1.240680404E1,1.698551828E-1,1.133000827E1,-9.290605867E-1,1.136930480E1
1.241676404E1,4.095155954E-2,1.115778321E1,-1.631087823E0,1.127644672E1
1.242672404E1,-1.140935761E-1,1.113415227E1,-1.982743904E0,1.130989114E1
1.243668404E1,-4.440459620E-1,1.098033191E1,-1.997923422E0,1.116944778E1
1.244664404E1,-1.034019789E0,1.011267176E1,-1.869053128E0,1.033579637E1
1.245660404E1,-1.319206696E0,8.462398056E0,-2.108567945E0,8.820348402E0
1.246656404E1,-1.235096837E0,7.480732993E0,-2.223901935E0,7.901428360E0
1.247652404E1,-1.164789916E0,6.412965342E0,-1.997915820E0,6.817222869E0
1.248648504E1,-1.050077924E0,2.821271612E0,1.263286264E0,3.264679056E0
1.249644504E1,-9.161097349E-1,-3.744661569E0,8.174236743E0,9.037692939E0
1.250640504E1,1.450056272E0,-6.730080312E0,1.251784440E1,1.428611468E1
1.251636504E1,4.507542533E0,-1.533179237E1,1.978961135E1,2.543640137E1
1.252632504E1,8.267365347E0,-2.165093680E1,7.144782972E0,2.425201678E1
1.253628504E1,1.146553035E1,-2.662858261E1,-1.450832051E0,2.902834325E1
1.254624504E1,1.337236702E1,-3.205067528E1,-5.606327325E0,3.517807402E1
1.255620504E1,1.215268227E1,-3.417418988E1,-6.634108792E0,3.687240621E1
1.256616504E1,8.696618804E0,-2.799882614E1,-1.674491120E0,2.936612614E1
1.257612504E1,6.972881849E0,-1.883878977E1,2.226654365E0,2.021086517E1
1.258608504E1,5.162364028E0,-1.298055913E1,1.753796321E-1,1.397052883E1
1.259604504E1,3.150190356E0,-9.064768857E0,-2.090495371E0,9.821603973E0
1.260600504E1,1.364952095E0,-5.415401115E0,-3.158864408E0,6.416236265E0
1.261596504E1,-6.417114526E-2,-2.120503281E0,-3.545364486E0,4.131617291E0
1.262592604E1,-1.145010832E0,7.148209441E-1,-3.494943653E0,3.746551738E0
1.263588604E1,-2.038218339E0,3.070631971E0,-3.162360166E0,4.856298644E0
1.264584604E1,-2.722182941E0,5.071763760E0,-2.966975748E0,6.475802089E0
1.265580604E1,-3.280520993E0,6.802871130E0,-3.110383682E0,8.167947125E0
1.266576604E1,-3.738779855E0,8.152398562E0,-3.266027792E0,9.544999458E0
1.267572604E1,-3.993960240E0,9.167277564E0,-3.221590707E0,1.050568146E1
1.268568604E1,-4.075302026E0,9.858528382E0,-3.247872772E0,1.115111411E1
1.269564604E1,-4.115993092E0,1.046445429E1,-3.149407414E0,1.167754126E1
1.270560604E1,-4.128089812E0,1.099589603E1,-3.265943299E0,1.219086710E1
1.271556604E1,-4.088040478E0,1.148938349E1,-3.383695405E0,1.265572607E1
1.272552604E1,-4.060536052E0,1.191387263E1,-3.448542196E0,1.305069950E1
1.273548604E1,-4.199849181E0,1.206938635E1,-3.540370379E0,1.326058228E1
1.274544604E1,-4.434038939E0,1.210853580E1,-3.480517695E0,1.335632224E1
1.275540604E1,-4.693124971E0,1.200464013E1,-3.201830626E0,1.328113421E1
1.276536704E1,-4.979215785E0,1.185225116E1,-2.824753044E0,1.316235835E1
1.277532704E1,-5.437551538E0,1.200441910E1,-2.950557643E0,1.350477083E1
1.278528704E1,-5.978756955E0,1.172776745E1,-3.396801354E0,1.359501098E1
1.279524704E1,-5.488950902E0,9.689209973E0,-9.892679045E-1,1.117980424E1
1.280520704E1,-4.782656953E0,9.211365570E0,3.977483663E-1,1.038659073E1
1.281516704E1,-4.283182822E0,8.882995294E0,7.748700947E-1,9.892102110E0
1.282512704E1,-4.261269504E0,8.119477569E0,9.555364868E-1,9.219402570E0
1.283508704E1,-4.721674587E0,7.466468711E0,7.943974560E-1,8.869804577E0
1.284504704E1,-5.331191854E0,6.941139654E0,6.498770893E-1,8.776295717E0
1.285500704E1,-5.335943302E0,6.328889397E0,5.613093138E-1,8.297119987E0
1.286496704E1,-5.487116631E0,2.743398979E0,2.730646201E0,6.714991850E0
1.287492704E1,-7.902328936E0,-8.111672705E0,1.636753775E1,1.990332456E1
1.288488704E1,-8.082790968E0,-7.107605790E0,8.133860550E0,1.349108066E1
1.289484704E1,-6.484223020E0,-5.673240522E0,-2.639734277E0,9.011048954E0
1.290480804E1,-5.834474570E0,-8.166325461E0,-3.934020140E0,1.077991092E1
1.291476804E1,-4.897136664E0,-9.632142903E0,-6.342028091E0,1.252922363E1
1.292472804E1,-4.187565351E0,-1.175904538E1,-8.874108696E0,1.531537322E1
1.293468804E1,-3.281943620E0,-1.477749621E1,-1.077003797E1,1.857792416E1
1.294464804E1,-1.853549235E0,-1.734099624E1,-1.106259288E1,2.065252422E1
1.295460804E1,-8.556815386E-3,-1.801824883E1,-9.707452701E0,2.046685130E1
1.296456804E1,1.884235716E0,-1.626631894E1,-7.556757907E0,1.803463518E1
1.297452804E1,2.907075701E0,-1.283871854E1,-5.589344087E0,1.430120800E1
1.298448804E1,3.584713031E0,-9.807602642E0,-3.334274738E0,1.096159775E1
1.299444804E1,4.700307983E0,-7.578649297E0,-4.436031085E-1,8.928919533E0
1.300440804E1,6.573719333E0,-5.190128946E0,1.078555765E1,1.365574890E1
1.301436804E1,7.841635423E0,-3.094268171E0,2.224859709E1,2.379213765E1
1.302432804E1,8.069178066E0,-5.184040241E0,2.827972521E0,9.999166788E0
1.303428804E1,1.154378832E1,-4.893256452E0,-1.121642143E0,1.258813285E1
1.304424904E1,1.611591101E1,-3.069539126E0,5.532048390E0,1.731323822E1
1.305420904E1,1.851740341E1,-1.234446042E0,1.804563368E1,2.588557476E1
1.306416904E1,1.443678363E1,-2.346952495E0,7.144146795E0,1.627782974E1
1.307412904E1,9.680836760E0,-2.993604260E0,5.849764308E-1,1.014999824E1
1.308408904E1,7.216090937E0,-2.478472162E0,5.138407985E0,9.198805862E0
1.309404904E1,7.014529812E0,-3.341315371E-1,1.442558388E0,7.169117593E0
1.310400904E1,5.835909476E0,1.746744579E0,1.405075396E0,6.251655214E0
1.311396904E1,4.648317173E0,4.118850042E0,2.834207407E0,6.826749580E0
1.312392904E1,3.857728301E0,6.704115751E0,3.590860502E0,8.527691058E0
1.313388904E1,3.168015593E0,9.185339613E0,5.323363602E0,1.107903365E1
1.314384904E1,2.349921419E0,1.018265358E1,4.617919545E0,1.142513656E1
1.315380904E1,1.400047960E0,9.874590683E0,1.904996109E0,1.015365381E1
1.316377229E1,7.282198387E-1,9.949921532E0,6.465466614E-1,9.997462938E0
1.317373229E1,3.986675486E-1,1.037705713E1,2.984794553E-1,1.038900093E1
1.318369229E1,2.517238216E-1,1.068860847E1,1.158226709E-1,1.069219953E1
1.319365329E1,1.899187156E-1,1.083574079E1,-1.025261025E-1,1.083788998E1
1.320361329E1,1.210493143E-1,1.091516235E1,-4.835072856E-1,1.092653657E1
1.321357329E1,7.259866409E-3,1.092694098E1,-8.671302406E-1,1.096129585E1
1.322353329E1,-1.274129487E-1,1.088013402E1,-1.126240247E0,1.093901126E1
1.323349329E1,-4.721439528E-1,1.046138684E1,-1.391707492E0,1.056410830E1
1.324345329E1,-8.182315841E-1,8.937266226E0,-1.982149973E0,9.190927540E0
1.325341329E1,-7.724405766E-1,7.517136589E0,-2.642769567E0,8.005512970E0
1.326337329E1,-6.510680209E-1,6.368530011E0,-2.657090567E0,6.931247677E0
1.327333329E1,-3.595093301E-1,3.775295717E0,-1.405879388E0,4.044576809E0
1.328329329E1,-3.305265824E-1,-4.180218324E0,5.938433386E0,7.269694914E0
1.329325329E1,7.916042411E-1,-1.106537498E1,1.034998101E1,1.517205549E1
1.330321329E1,3.324111985E0,-2.002685394E1,2.151181283E1,2.957841596E1
1.331317329E1,7.352259725E0,-2.712491065E1,1.298464400E1,3.095831843E1
1.332313329E1,1.089435211E1,-3.194925883E1,2.358534075E0,3.383791853E1
1.333309329E1,1.175376183E1,-3.387194028E1,-3.585698580E0,3.603215911E1
